rank,name,num_filem
"1,090",Hwang Dong-hyuk,2
"1,091",Santiago Segura,6
"1,092",Konstantin Feoktistov,6
"1,093",Katsuyuki Motohiro,4
"1,094",David Mirkin,2
"1,095",Yuhan Wu,1
"1,096",Michael Curtiz,23
"1,097",Barry Jenkins,4
"1,098",Mike Judge,4
"1,099",Christian Duguay,6
"1,100",Brian Taylor,3
"1,101",Derek Cianfrance,3
"1,102",Alexandre Avancini,3
"1,103",Christian Rivers,1
"1,104",R.J. Cutler,4
"1,105",Randa Haines,3
"1,106",Robert Iscove,3
"1,107",Otto Bathurst,1
"1,108",Todd Strauss-Schulson,4
"1,109",Chun Zhang,1
"1,110",Liang Xuan,1
"1,111",Sanjay Leela Bhansali,4
"1,112",Ole Bornedal,4
"1,113",Guillaume Canet,4
"1,114",Wei Zheng,2
"1,115",Takashi Otsuka,1
"1,116",Ben Sharpsteen,2
"1,117",Eric Lartigau,4
"1,118",Alan Alda,4
"1,119",Mennan Yapo,1
"1,120",Sammo Hung Kam-Bo,2
"1,121",Josh Stolberg,3
"1,122",Bryan Bertino,4
"1,123",Simon McQuoid,1
"1,124",Marielle Heller,3
"1,125",Burt Reynolds,4
"1,126",David Newman,2
"1,127",YÃ´jirÃ´ Takita,4
"1,128",Javier Gutierrez,1
"1,129",Anthony LaMolinara,1
"1,130",Zhao Xiaoding,1
"1,131","Mike ""Mouse"" McCoy",1
"1,132",Matteo Garrone,5
"1,133",Gina Prince-Bythewood,5
"1,134",Stella Meghie,5
"1,135",Johnnie To,8
"1,136",Aleksander Bach,1
"1,137",Pitof,1
"1,138",Stephen Fung,5
"1,139",Jonathan Kaplan,4
"1,140",Jacky Wu,1
"1,141",John Crowley,4
"1,142",Alex Garland,3
"1,143",Stefano Solima,2
"1,144",Anna J. Foerster,1
"1,145",Takahisa Zeze,6
"1,146",Patrick Gilmore,1
"1,147",Kunihiko Yuyama,5
"1,148",John Hillcoat,3
"1,149",George C. Wolfe,4
"1,150",Jeremy Garelick,3
"1,151",Christian Gudegast,4
"1,152",Aneesh Chaganty,3
"1,153",James Frawley,4
"1,154",Mary Lambert,4
"1,155",Costa-Gavras,11
"1,156",Joseph L. Mankiewicz,4
"1,157",Florent-Emilio Siri,2
"1,158",Fred Wolf,6
"1,159",Thomas Vinterberg,8
"1,160",Christopher Cain,5
"1,161",Gail Mancuso,1
"1,162",Peter Cornwell,2
"1,163",Tony Bill,7
"1,164",Ken Scott,4
"1,165",Zheng Dasheng,2
"1,166",Rick Rosenthal,8
"1,167",Howard Hawks,16
"1,168",Michael J. Bassett,5
"1,169",Yongchang Li,2
"1,170",William Malone,2
"1,171",Reginald Hudlin,9
"1,172",Gary David Goldberg,2
"1,173",Gennaro Nunziante,2
"1,174",Nicholas Hytner,4
"1,175",Mark Rydell,6
"1,176",Wim Wenders,21
"1,177",Sanaa Hamri,4
"1,178",Nia DaCosta,3
"1,179",Til Schweiger,5
"1,180",Chris Rock,3
"1,181",Everado Gout,2
"1,182",Susanna Fogel,4
"1,183",Huida Lin,1
"1,184",Paolo Sorrentino,8
"1,185",Jeff Tomsic,2
"1,186","John R. Cherry, III",3
"1,187",Akiva Schaffer,3
"1,188",John Sanford,1
"1,189",Tian Yu-sheng,2
"1,190",Nuel C. Naval,3
"1,191",Brian Percival,2
"1,192",James Bridges,4
"1,193",Mario Van Peebles,11
"1,194",Jake Szymanski,2
"1,195",Jimming Guo,1
"1,196",Alan Poul,1
"1,197",Michael Cuesta,3
"1,198",Nobuhiro Doi,4
"1,199",Ilya Naishuller,2
"1,200",Bob Spiers,2
"1,201",Gene Wilder,5
"1,202",Michael Showalter,6
"1,203",Vincent Kesteloot,2
"1,204",Steve Shill,1
"1,205",Peggy Holmes,3
"1,206",Kevin Bray,2
"1,207",Yao Yoyo,1
"1,208",Park Hoon-jung,5
"1,209",Steven Zaillian,3
"1,210",Allen Coulter,2
"1,211",George Stevens,9
"1,212",Frant Fwo,1
"1,213",Craig Mazin,2
"1,214",Patryk Vega,11
"1,215",Alexandre Astier,2
"1,216",Mike Tollin,2
"1,217",Jeremy Degruson,2
"1,218",Jaume Balaguero,6
"1,219",Lee Toland Krieger,2
"1,220",Richard Eyre,7
"1,221",Tie Wei,1
"1,222",David Mamet,10
"1,223",Takeshi Kitano,11
"1,224",Wataru Takahashi,4
"1,225",Enrique Gato,2
"1,226",Chris Kentis,2
"1,227",Nacho G. Velilla,4
"1,228",Jun Li,4
"1,229",Albert Magnoli,2
"1,230",Ernest Dickerson,5
"1,231",Shinji Ushiro,2
"1,232",Alfonso Arau,2
"1,233",Michael Haneke,5
"1,234",Kasi Lemmons,6
"1,235",Nicolai Fuglsig,1
"1,236",Matthew O'Callaghan,1
"1,237",Dmitry Dyachenko,4
"1,238",Christopher Spencer,1
"1,239",Joel Edgerton,2
"1,240",Ken Marino,2
"1,241",Tom Brady,3
"1,242",Buddy Van Horn,1
"1,243",Masato Harada,5
"1,244",Billy Ray,3
"1,245",Ken Loach,16
"1,246",YasuichirÃ´ Yamamoto,4
"1,247",William Shatner,4
"1,248",Danial Stamm,1
"1,249",Zhang Jiajia,1
"1,250",Keith Merryman,1
"1,251",Stanley Kramer,6
"1,252",Graeme Ferguson,1
"1,253",Mark L. Lester,7
"1,254",Andrew V. McLaglen,13
"1,255",Don Hahn,3
"1,256",Chen Li,2
"1,257",Bryan Spicer,2
"1,258",Joe Camp,3
"1,259",Robert Lorenz,2
"1,260",Anees Bazmee,5
"1,261",Robert Harmon,6
"1,262",Dave Filoni,1
"1,263",Asghar Farhadi,7
"1,264",Frank Perry,6
"1,265",Baoping Cao,3
"1,266",Hu Jia,1
"1,267",Cen Junyi,1
"1,268",Philippe Lacheau,3
"1,269",Brothers Strause,1
"1,270",Zach Helm,1
"1,271",Chris Carter,1
"1,272",John Dahl,7
"1,273",Benny Boom,2
"1,274",Kim Ji-hoon,2
"1,275",Scott Frank,2
"1,276",Bin Huang,1
"1,277",Wenjun Yang,1
"1,278",Grant Heslov,1
"1,279",Sang Geun Lee,1
"1,280",Jang Joon-hwan,3
"1,281",John McNaughton,5
"1,282",Tony Goldwyn,4
"1,283",Dinesh D'Souza,5
"1,284",Larry Peerce,6
"1,285",Il-Hyeong Lee,1
"1,286",John Weiley,3
"1,287",Nadine Labaki,3
"1,288",Hiroaki Miyamoto,1
"1,289",Sean McNamara,21
"1,290",Eric Bergeron,1
"1,291",Don Paul,1
"1,292",Jared Bush,1
"1,293",Bruce A. Evans,2
"1,294",Gary McKendry,1
"1,295",Liz Friedlander,1
"1,296",Jeong-beom Lee,3
"1,297",Koki Mitani,3
"1,298",Douglas McGrath,3
"1,299",Niels Arden Oplev,4
"1,300",Levan Gabriadze,2
"1,301",Yuzhong Zhang,1
"1,302",Peter Pau,1
"1,303",Gregory Nava,6
"1,304",Shigeharu Takahashi,2
"1,305",Edward Norton,2
"1,306",Hany Abu-Assad,5
"1,307",Troy Miller,3
"1,308",Doug McHenry,3
"1,309",Paul Brickman,1
"1,310",Charles Crichton,3
"1,311",Dan Gilroy,4
"1,312",Frank Pierson,1
"1,313",Hans Petter Moland,6
"1,314",Anurag Basu,5
"1,315",Francis Glebas,1
"1,316",Chris Gorak,1
"1,317",Salim Akil,2
"1,318",Yulai Lu,1
"1,319",Timothy Reckart,2
"1,320",Taylor Sheridan,2
"1,321",Iain Morris,4
"1,322",Jae-rim Han,1
"1,323",Xiaoxing Yi,1
"1,324",Christopher Koch,1
"1,325",Joel Gallen,1
"1,326",Alex de la Iglesia,11
"1,327",Tom Mankiewicz,2
"1,328",Anton Megerdichev,1
"1,329",Zhang Zhiliang,1
"1,330",Brian Gibson,2
"1,331",John Flynn,3
"1,332",Vincente Minnelli,16
"1,333",Robert Lieberman,6
"1,334",Geoff Murphy,4
"1,335",Clare Kilner,3
"1,336",Jayson Thiessen,2
"1,337",Luo Luo,2
"1,338",Lee Gye-Byeok,3
"1,339",Joshua Michael Stern,3
"1,340",Jonathan Hensleigh,3
"1,341",Jeremy Paul Kagan,7
"1,342",Cathy Malkasian,1
"1,343",Jeff McGrath,1
"1,344",Tamra Davis,5
"1,345",Susana Garcia,2
"1,346",David M. Rosenthal,5
"1,347",Agnieszka Holland,9
"1,348",Sho Tsukikawa,6
"1,349",Joe Berlinger,11
"1,350",David Moreau,3
"1,351",Disha Zhang,1
"1,352",Michel Tiddes,1
"1,353",Diane Keaton,2
"1,354",Xu Jinglei,2
"1,355",Hae-Juh Lee,1
"1,356",Kim Byung-seo,1
"1,357",Michael Hoffman,4
"1,358",Andrew Dominik,5
"1,359",Pablo Larrain,8
"1,360",Robert Eggers,3
"1,361",Tom Harper,4
"1,362",Tadayoshi Yamamuro,1
"1,363",Yang Qing,1
"1,364",Charles Grosvenor,1
"1,365",Albert Brooks,6
"1,366",Jenny Gage,2
"1,367",Damon Beesley,1
"1,368",Jocelyn Moorhouse,4
"1,369",Jean-Francois Richet,5
"1,370",Jean-Philippe Vine,1
"1,371",Greg McLean,6
"1,372",Wash Westmoreland,4
"1,373",Sandra Ng,1
"1,374",Xavier Palud,1
"1,375",Michael Radford,9
"1,376",Audrey Wells,1
"1,377",Jeff Nichols,6
"1,378",Tomohiko Ito,2
"1,379",Masayuki,1
"1,380",Mahiro Maeda,1
"1,381",Ralph Bakshi,5
"1,382",Lee Han,4
"1,383",Don Taylor,3
"1,384",Franck Gastambide,2
"1,385",Todd Field,2
"1,386",Ren Pengyuan,1
"1,387",Dustin Hoffman,1
"1,388",Shana Feste,4
"1,389",Shubao Guo,1
"1,390",Harmony Korine,3
"1,391",Tomonori SudÅ,3
"1,392",Adam Brooks,1
"1,393",Togan GÃ¶kbakar,4
"1,394",Jim Fall,2
"1,395",Noah Baumbach,11
"1,396",Emilio Estevez,6
"1,397",Ken Russell,6
"1,398",Rod Lurie,8
"1,399",Masayuki Ochiai,3
"1,400",Sheldon Lettich,4
"1,401",Don Roos,2
"1,402",Richard Franklin,4
"1,403",Ferzan Ozpetek,5
"1,404",Jo Sung-hee,3
"1,405",Cheng Fenfen,1
"1,406",Luca Guadagnino,9
"1,407",Hugo GÃ©lin,2
"1,408",Masayuki Suzuki,3
"1,409",Saul Dibb,4
"1,410",Sam Miller,1
"1,411",Jeffrey W. Byrd,3
"1,412",Chen-Hao Yin,1
"1,413",Jae-hyun Jang,2
"1,414",Josh Safdie,4
"1,415",Benny Safdie,4
"1,416",Luis Valdez,1
"1,417",Jacques Audiard,5
"1,418",Corey Yuen,5
"1,419",Ciaran Foy,3
"1,420",Yang Xiao,2
"1,421",Jean-Marie Poire,1
"1,422",Christopher Guest,7
"1,423",Neal Israel,4
"1,424",James Huth,3
"1,425",Rowdy Harrington,3
"1,426",Peter Landesman,3
"1,427",Simon Verhoeven,3
"1,428",Daniel Stern,2
"1,429",Henry Hathaway,13
"1,430",Sir Carol Reed,7
"1,431",Oliver Hirschbiegel,3
"1,432",Aaron Sorkin,3
"1,433",Richard Tuggle,2
"1,434",Christian E. Christiansen,3
"1,435",CÃ©sar Rodrigues,3
"1,436",Tom Gormican,2
"1,437",Christian Alvart,8
"1,438",Ashwiny Iyer Tiwari,4
"1,439",Shen Zhou,2
"1,440",Lu Liu,2
"1,441",Hayato Kawai,6
"1,442",Anubhav Sinha,6
"1,443",Billy Bob Thornton,4
"1,444",Mark Romanek,1
"1,445",Bao Beier,2
"1,446",Checco Zalone,1
"1,447",Sam Firstenberg,6
"1,448",Nikolay Lebedev,1
"1,449",Rupert Goold,3
"1,450",Hongguang Lin,1
"1,451",Nikhil Advani,5
"1,452",Peter Rida Michail,2
"1,453",Aaron Horvath,1
"1,454",Na Hong-jin,1
"1,455",Michael Schultz,6
"1,456",Louis Clichy,1
"1,457",David Anspaugh,2
"1,458",Jim McBride,3
"1,459",James Ponsoldt,4
"1,460",Zhora Kryzhovnikov,3
"1,461",Siddique,4
"1,462",Derek Yee,3
"1,463",Ui-seok Jo,1
"1,464",Yoshihiro Nakamura,5
"1,465",Luan Zhang,1
"1,466",Albert Dupontel,3
"1,467",Sean Phillips,1
"1,468",Klimas Å ipenko,1
"1,469",Xavier Beauvois,3
"1,470",Michael Winterbottom,25
"1,471",Doug Ellin,2
"1,472",Norman Tokar,3
"1,473",Tom Bezucha,2
"1,474",Elizabeth Allen,3
"1,475",Sha Mo,1
"1,476",Selcuk Aydemir,5
"1,477",Anthony Hemingway,1
"1,478",Alexey Tsitsilin,4
"1,479",Gillian Armstrong,4
"1,480",Diane English,1
"1,481",Preston A. Whitmore II,3
"1,482",Lars Von Trier,13
"1,483",Stuart Gordon,8
"1,484",Hur Jin-ho,3
"1,485",Kerry Conran,1
"1,486",Nicolas Pesce,3
"1,487",Asger Leth,1
"1,488",Javier Fesser,3
"1,489",George Scribner,1
"1,490",Olatunde Osunsanmi,2
"1,491",Fred Cavaye,5
"1,492",Billy Crystal,3
"1,493",Guang Fu Yang,3
"1,494",Roxann Dawson,1
"1,495",Tina Gordon,2
"1,496",John R. Lee,1
"1,497",Sriram Raghavan,2
"1,498",Alek Keshishian,2
"1,499",Zhou Tuo Ru,1
"1,500",Anthony Bell,3
"1,501",Walt Dohrn,1
"1,502",Jim Field Smith,2
"1,503",John Lounsbery,1
"1,504",Shane Acker,2
"1,505",Shari Springer Berman,5
"1,506",Robert Pulcini,5
"1,507",Diederik Van Rooijen,2
"1,508",Tim McCanlies,3
"1,509",Nicolas Vanier,4
"1,510",Justin Zackham,1
"1,511",Dan Bradley,1
"1,512",Josie Rourke,2
"1,513",Liu Jiang,2
"1,514",Mutou MTJJ,1
"1,515",Oriol Paulo,2
"1,516",Leo Zhang,2
"1,517",Stephen Surjik,1
"1,518",Melina Matsoukas,1
"1,519",Daniel Petrie,4
"1,520",Michael Dowse,7
"1,521",Jason Winer,2
"1,522",John Sullivan,2
"1,523",Sooraj R. Barjatya,1
"1,524",Xu Hongyu,1
"1,525",Abhinav Singh Kashyap,2
"1,526",Jack Smight,5
"1,527",John Fortenberry,2
"1,528",Fuyuan Liu,3
"1,529",Joe Charbanic,1
"1,530",Rodo Sayagues,1
"1,531",John Lafia,2
"1,532",Terry George,3
"1,533",Ding Leang,1
"1,534",Dennis Iliadis,2
"1,535",Lucia Aniello,1
"1,536",Siddharth Anand,2
"1,537",Fabien Onteniente,2
"1,538",Katsuhide Motoki,5
"1,539",Ethan Maniquis,1
"1,540",Joseph Kahn,3
"1,541",Asif Kapadia,6
"1,542",Chin Kar Lok,1
"1,543",Eichiro Hasumi,5
"1,544",Uli Edel,5
"1,545",Daniel Barnz,3
"1,546",Xie Dongshen,1
"1,547",Gary Hardwick,2
"1,548",Julian Schnabel,6
"1,549",Wei Gu Chang,1
"1,550",Nanette Burstein,2
"1,551",Chul-soo Jang,2
"1,552",Mike Bigelow,1
"1,553",Ilya Kulikov,3
"1,554",Lars Klevberg,3
"1,555",Ken Shapiro,2
"1,556",Mary Haverstick,1
"1,557",Giuseppe Tornatore,6
"1,558",Mark Tonderai,2
"1,559",Aleksey Nuzhnyy,6
"1,560",Eric Valette,1
"1,561",Chuck Sheetz,1
"1,562",Frank Capra,11
"1,563",Desmond Davis,3
"1,564",Dorota Kobiela,2
"1,565",Hugh Welchman,1
"1,566",Keith Scholey,7
"1,567",Tommy O'Haver,4
"1,568",Matthew Robbins,3
"1,569",Kent Alterman,1
"1,570",Jamie Uys,3
"1,571",Stephen Merchant,2
"1,572",Woo-suk Kang,4
"1,573",Tony Richardson,5
"1,574",Akira Nagai,4
"1,575",Joel Hopkins,3
"1,576",Ari Sandel,3
"1,577",Vernie Yeung,1
"1,578",Koan Hui,1
"1,579",Mike Tiddes,2
"1,580",Rick Famuyliwa,2
"1,581",Gan Bi,2
"1,582",John Sayles,15
"1,583",Richard Pearce,4
"1,584",Bernard Rose,9
"1,585",YÃ´ji Yamada,7
"1,586",Hideki Takeuchi,2
"1,587",Lee Hae-yeong,3
"1,588",Saket Chaudhary,3
"1,589",Brian Kirk,1
"1,590",Brad Parker,2
"1,591",Oleg Stepchenko,2
"1,592",Chris Nahon,3
"1,593",Barry W. Blaustein,3
"1,594",Snow Zou,2
"1,595",James Clavell,2
"1,596",Ariel Vromen,6
"1,597",He Jiong,1
"1,598",Elaine Bogan,1
"1,599",Sarah Gavron,3
"1,600",Courtney Solomon,2
"1,601",Joe Alves,1
"1,602",Richard Kelly,3
"1,603",Nattawut Poonpiriya,1
"1,604",Justin Dec,1
"1,605",Arbaaz Khan,1
"1,606",Philippe Le Guay,4
"1,607",Giles New,1
"1,608",Percy Adlon,2
"1,609",Luis Carlos Hueck,2
"1,610",Phil Traill,2
"1,611",Thom Eberhardt,3
"1,612",Kivanc Baruonu,5
"1,613",William Eubank,3
"1,614",Travis Cluff,3
"1,615",Chris Lofing,3
"1,616",Robert Ben Garant,2
"1,617",Richard Glatzer,2
"1,618",Kim Kwang-Sik,1
"1,619",Ken Hughes,2
"1,620",Joe McGrath,1
"1,621",Val Guest,5
"1,622",Robert Parrish,4
"1,623",Isabel Coixet,10
"1,624",Uwe Boll,12
"1,625",Joseph Gordon-Levitt,1
"1,626",Robert Clouse,6
"1,627",David Gelb,4
"1,628",Jorge Pareja,1
"1,629",Andrei Kravchuk,3
"1,630",Lu Le,1
"1,631",Lenny Abrahamson,3
"1,632",John Patrick Shanley,2
"1,633",Matt Williams,1
"1,634",Can Ulkay,4
"1,635",Jason Zada,1
"1,636",Philip G. Atwell,1
"1,637",Enrico Casarosa,1
"1,638",Baran bo Odar,3
"1,639",Ricky Gervais,4
"1,640",Caroline Link,2
"1,641",Yong-ho Son,2
"1,642",Greg Gillespie,1
"1,643",An Zhanjun,2
"1,644",Kimble Rendall,2
"1,645",Dax Shepard,3
"1,646",Ken Annakin,1
"1,647",Hak-soon Kim,1
"1,648",Perry Andelin Blake,1
"1,649",Joseph Zito,2
"1,650",Aaron Norris,6
"1,651",Richie Keen,2
"1,652",Peter MacDonald,1
"1,653",John Gray,3
"1,654",Marco Schnabel,1
"1,655",Detlev Buck,7
"1,656",Kim Hak-Soon,1
"1,657",Mark Cowen,1
"1,658",Karan Johar,2
"1,659",Jerry Jameson,7
"1,660",Paco Plaza,4
"1,661",Karyn Kusama,5
"1,662",Gil Junger,6
"1,663",J.C. Chandor,6
"1,664",Vijay Krishna Acharya,2
"1,665",Deborah Kaplan,2
"1,666",Harry Elfont,2
"1,667",Aleksey Sidorov,1
"1,668",Debbie Isitt,5
"1,669",Jae-gyoo Lee,1
"1,670",John Gatins,1
"1,671",Richard Thorpe,8
"1,672",Katsuo Fukuzawa,2
"1,673",Julius Avery,3
"1,674",Werner Herzog,26
"1,675",Douglas Mackinnon,2
"1,676",Troy Nixey,1
"1,677",Alan Rudolph,12
"1,678",Joel Silberg,2
"1,679",Peter Medak,4
"1,680",John Michael McDonagh,4
"1,681",David Swift,4
"1,682",Mary Harron,6
"1,683",Paolo Genovese,3
"1,684",Pascal Chaumeil,3
"1,685",Rodrigo Cortes,3
"1,686",Woody Hui,1
"1,687",Steven Seagal,1
"1,688",Toby Genkel,4
"1,689",Peter Sollett,5
"1,690",Ed Harris,2
"1,691",Mandie Fletcher,2
"1,692",Greg Coolidge,2
"1,693",Jong-bin Yun,2
"1,694",Jon S. Baird,3
"1,695",Umesh Shukla,3
"1,696",Bob Dolman,1
"1,697",George T. Miller,3
"1,698",Alain Gsponer,4
"1,699",Shunji Iwai,9
"1,700",Jerry Schatzberg,5
"1,701",Yvette Kaplan,1
"1,702",Paul Bolger,1
"1,703",David Mackenzie,6
"1,704",Vincenzo Natali,6
"1,705",Takahiro Miki,7
"1,706",Sajid Khan,2
"1,707",Ed Herzog,5
"1,708",Leo McCarey,6
"1,709",Salvatore Ficarra,3
"1,710",Alan Myerson,2
"1,711",Kelong Li,5
"1,712",KÃ´jirÃ´ Hashimoto,3
"1,713",Martin Weisz,2
"1,714",Peter Markle,4
"1,715",Hallie Meyers-Shyer,3
"1,716",Derrick Borte,4
"1,717",David S.F. Wilson,2
"1,718",Cheng He,3
"1,719",Pang Ho-cheung,4
"1,720",George Gallo,8
"1,721",John Wayne,3
"1,722",Fung Chih-chiang,2
"1,723",Juan Jose Campanella,2
"1,724",Youyin Wu,1
"1,725",Gilles Lellouche,2
"1,726",Gary Sinyor,3
"1,727",Jeffrey Nachmanoff,2
"1,728",Nicholas Jarecki,2
"1,729",Arne Glimcher,1
"1,730",Joshua Logan,2
"1,731",Brandon Camp,2
"1,732",Dito Montiel,8
"1,733",Morgan Neville,7
"1,734",David Lickley,1
"1,735",Farhan Akhtar,3
"1,736",John Derek,2
"1,737",Kay Pollack,2
"1,738",Won-Chan Hong,2
"1,739",Stephen Kessler,2
"1,740",Ueli Steiger,1
"1,741",Patrick Read Johnson,4
"1,742",Kurt Wimmer,4
"1,743",Lisa Cholodenko,1
"1,744",George Sidney,9
"1,745",Hiroaki Matsuyama,1
"1,746",Jim Rash,3
"1,747",Nat Faxon,3
"1,748",Choi Kook-Hee,2
"1,749",Henry Koster,4
"1,750",Gilles de Maistre,5
"1,751",Ben Younger,2
"1,752",Tetsuo Yajima,2
"1,753",Clive Barker,3
"1,754",Ted Post,5
"1,755",Ryo Tanaka,1
"1,756",Willard Huyck,2
"1,757",Bill Paxton,2
"1,758",Whit Stillman,5
"1,759",Jie Han,1
"1,760",Laurent Cantet,3
"1,761",Alessandro Siani,3
"1,762",Des McAnuff,4
"1,763",Rachel Talalay,3
"1,764",Xu Jizhou,1
"1,765",Luis Prieto,3
"1,766",Ahn Sang-hoon,2
"1,767",PaweÅ Pawlikowski,3
"1,768",Shree Narayan Singh,2
"1,769",Masakazu Hashimoto,3
"1,770",Joe Cornish,3
"1,771",Mike Hodges,6
"1,772",Terry Jones,6
"1,773",Michael Wadleigh,1
"1,774",Yunfei Wang,6
"1,775",Atom Egoyan,12
"1,776",Oleg Trofim,2
"1,777",Shin-Yeon Won,1
"1,778",Arthur Benzaquen,1
"1,779",Giddens Ko,2
"1,780",Gilles Paquet-Brenner,3
"1,781",Norihiro Koizumi,3
"1,782",Peng Sanyuan,1
"1,783",Elia Kazan,11
"1,784",Yoshihiro Osugi,1
"1,785",Chi-Leung Law,3
"1,786",Paolo Virzi,5
"1,787",James Signorelli,2
"1,788",Takahiko Kyogoku,2
"1,789",Jin Mo-young,1
"1,790",Zhang Yang,6
"1,791",James Mather,1
"1,792",Stephen St. Leger,1
"1,793",Craig R. Baxley,3
"1,794",Gordon Chan,6
"1,795",Fatih Akin,7
"1,796",Annabel Jankel,3
"1,797",Ahmed Khan,2
"1,798",Bille August,12
"1,799",Tarek Boudali,2
"1,800",Arlene Sanford,2
"1,801",Armando Iannucci,2
"1,802",David Schwimmer,2
"1,803",Matthjs Van Heijnngen,2
"1,804",Rocky Morton,2
"1,805",Marcus Raboy,3
"1,806",Clive Donner,5
"1,807",Antony Hoffman,1
"1,808",Marius Balchunas,6
"1,809",Gene Kelly,1
"1,810",Nicolas Benamou,3
"1,811",Menahem Golan,5
"1,812",Sara Sugarman,3
"1,813",David Yarovesky,2
"1,814",Pablo Trapero,4
"1,815",Sean McCormack,2
"1,816",Will Becher,1
"1,817",Joby Harold,1
"1,818",Susan Stroman,1
"1,819",Jon Gunn,5
"1,820",Franklin J. Schaffner,5
"1,821",Sarik Andreasyan,9
"1,822",Anand Tucker,2
"1,823",Mikael Salomon,4
"1,824",Eric Till,1
"1,825",Matthew Robinson,1
"1,826",Dan Cutforth,2
"1,827",Jane Lipsitz,2
"1,828",Martin Bourboulon,3
"1,829",Shakun Batra,2
"1,830",Xavier Dolan,8
"1,831",Guo Dalei,4
"1,832",Chie Jen-Hao,1
"1,833",David M. Evans,4
"1,834",Indra Kumar,3
"1,835",Tom Ford,1
"1,836",Mike Disa,4
"1,837",Naoko Yamada,2
"1,838",Ariel Winograd,7
"1,839",David Wang,1
"1,840",Damien Wayans,1
"1,841",Jack Clayton,3
"1,842",Siu Tung,1
"1,843",Katia Lund,1
"1,844",Li Fei,1
"1,845",Tae-ra Shin,1
"1,846",Marjane Satrapi,4
"1,847",Taichi Ishidate,2
"1,848",Jimmy Chin,3
"1,849",Elizabeth Chai Vasarhelyi,3
"1,850",Eon-hie Lee,2
"1,851",Liesl Tommy,1
"1,852",Karel Reisz,6
"1,853",Randall Miller,4
"1,854",Orkenbek Baysenbay,1
"1,855",Maiwenn,3
"1,856",Matthias Glasner,1
"1,857",Michael Zinberg,1
"1,858",Jonathan Teplitzky,3
"1,859",Michael Gordon,6
"1,860",Stewart Hendler,3
"1,861",Christopher Erskin,1
"1,862",Oz Scott,1
"1,863",Stacy Title,2
"1,864",Andrew Jay Cohen,1
"1,865",Vondie Curtis-Hall,4
"1,866",Shen Ao,1
"1,867",Yi'nan Diao,2
"1,868",Will Graham,1
"1,869",Patrik Forsberg,1
"1,870",James Duffy,1
"1,871",Rusty Cundieff,3
"1,872",Jonathan Van Tulleken,1
"1,873",Todd Graff,1
"1,874",Jim Drake,2
"1,875",Byeong-Heon Lee,2
"1,876",Russell Crowe,1
"1,877",Denys Arcand,4
"1,878",Derek Hui,1
"1,879",Hong-seon Kim,2
"1,880",Kang Je-Kyu,3
"1,881",Evan Spiliotopoulos,1
"1,882",John Waters,10
"1,883",Takehiko Shinjo,3
"1,884",Imtiaz Ali,4
"1,885",Jon Cassar,2
"1,886",R. Balki,3
"1,887",Bruce McCulloch,1
"1,888",Gabriel Riva Palacio Alatriste,3
"1,889",Barnaby Thompson,3
"1,890",Riccardo Milani,4
"1,891",Trevor Wall,1
"1,892",Brian Krause,1
"1,893",Florian David Fitz,2
"1,894",Siddharth Malhotra,1
"1,895",Bruce Hendricks,1
"1,896",Jessica Bendinger,1
"1,897",Shenyang Xiao,1
"1,898",Yann Demange,2
"1,899",Jerome Salle,3
"1,900",Jim Sonzero,1
"1,901",Jesse Peretz,2
"1,902",Mark Mylod,2
"1,903",Nicolas Bedos,3
"1,904",Wojciech Smarzowski,3
"1,905",Roger Christian,3
"1,906",Will Koopman,4
"1,907",Chang,3
"1,908",Jonas Elmer,1
"1,909",Julie Taymor,4
"1,910",Greg Beeman,2
"1,911",Motonori Sakakibara,1
"1,912",Ringo Lam,2
"1,913",Gary Nelson,2
"1,914",John Curran,3
"1,915",Cedric Jimenez,4
"1,916",Akiva Goldsman,2
"1,917",Jang Chang-won,1
"1,918",Kwak Kyung-taek,3
"1,919",Guo Degang,2
"1,920",Phil Nibbelink,2
"1,921",Vikram Bhatt,7
"1,922",Jae Yong Kwak,8
"1,923",Abbas Mustan,2
"1,924",Rodolfo Riva Palacio Alatriste,2
"1,925",Tae-Gyoon Kim,1
"1,926",Julie Delpy,5
"1,927",Eric Lavaine,5
"1,928",John Turturro,5
"1,929",Stewart Raffill,3
"1,930",Doze Niu,1
"1,931",James Franco,13
"1,932",Donovan Marsh,3
"1,933",Jae-Gyu Lee,1
"1,934",Peter Ho-Sun Chan,1
"1,935",Brian Tse,4
"1,936",Nelson McCormick,2
"1,937",Joseph Conti,1
"1,938",Eric Karson,5
"1,939",Philippe Falardeau,5
"1,940",Bharat Nalluri,5
"1,941",Ed Decter,1
"1,942",Irie Yu,2
"1,943",Marc Rothemund,4
"1,944",Mark Williams,2
"1,945",Damian Harris,2
"1,946",Hatsuki Tsuji,1
"1,947",Steven Knight,3
"1,948",Rob Schmidt,1
"1,949",Mark DiSalle,2
"1,950",Haolin Song,2
"1,951",Brian G. Hutton,1
"1,952",Edward Dmytryk,3
"1,953",Homi Adajania,3
"1,954",Yu Li,2
"1,955",Florian Zeller,1
"1,956",Nicholas McCarthy,5
"1,957",Edward Burns,11
"1,958",Won-Tae Lee,2
